Left,Center,Right,Steering,Acceleration,Brake,Speed,Time,X,Y,Z,RX,RY,RZ
left_2018_11_10_13_45_08_049.jpg,center_2018_11_10_13_45_08_049.jpg,right_2018_11_10_13_45_08_049.jpg,0.05,0.9914899,0,17,1241.045,58.30614,6.843863,119.9322,359.7432,10.01483,0.1066513
left_2018_11_10_13_45_08_132.jpg,center_2018_11_10_13_45_08_132.jpg,right_2018_11_10_13_45_08_132.jpg,0.05,0.9501197,0,17,1241.092,58.38076,6.843862,120.3176,359.7445,10.34656,0.1077158
left_2018_11_10_13_45_08_214.jpg,center_2018_11_10_13_45_08_214.jpg,right_2018_11_10_13_45_08_214.jpg,0.05,0.9088877,0,18,1241.141,58.45784,6.84386,120.7037,359.7495,10.68031,0.1084924
left_2018_11_10_13_45_08_297.jpg,center_2018_11_10_13_45_08_297.jpg,right_2018_11_10_13_45_08_297.jpg,0.05,0.8672914,0,18,1241.191,58.5575,6.843852,121.1864,359.7593,11.09952,0.1091617
left_2018_11_10_13_45_08_380.jpg,center_2018_11_10_13_45_08_380.jpg,right_2018_11_10_13_45_08_380.jpg,-0.02,0.8259104,0,18,1241.24,58.637,6.843868,121.5724,359.7681,11.34313,0.04846002
left_2018_11_10_13_45_08_463.jpg,center_2018_11_10_13_45_08_463.jpg,right_2018_11_10_13_45_08_463.jpg,-0.06,0.7844689,0,17,1241.289,58.71276,6.843894,121.9584,359.7784,11.34061,359.9545
left_2018_11_10_13_45_08_546.jpg,center_2018_11_10_13_45_08_546.jpg,right_2018_11_10_13_45_08_546.jpg,-0.16,0.7430423,0,17,1241.337,58.78185,6.843932,122.3438,359.7926,11.03938,359.8193
left_2018_11_10_13_45_08_629.jpg,center_2018_11_10_13_45_08_629.jpg,right_2018_11_10_13_45_08_629.jpg,-0.20,0.7017969,0,17,1241.386,58.83895,6.843971,122.7282,359.812,10.27985,359.6553
left_2018_11_10_13_45_08_696.jpg,center_2018_11_10_13_45_08_696.jpg,right_2018_11_10_13_45_08_696.jpg,-0.21,0.6681197,0,17,1241.434,58.88507,6.843982,123.1105,359.827,9.188076,359.5645
left_2018_11_10_13_45_08_778.jpg,center_2018_11_10_13_45_08_778.jpg,right_2018_11_10_13_45_08_778.jpg,-0.21,0.6272327,0,17,1241.483,58.92076,6.843984,123.4907,359.8378,7.928452,359.5284
left_2018_11_10_13_45_08_860.jpg,center_2018_11_10_13_45_08_860.jpg,right_2018_11_10_13_45_08_860.jpg,-0.21,0.5858222,0,17,1241.531,58.94647,6.843978,123.868,359.8463,6.595104,359.5286
left_2018_11_10_13_45_08_927.jpg,center_2018_11_10_13_45_08_927.jpg,right_2018_11_10_13_45_08_927.jpg,-0.21,0.5523708,0,17,1241.581,58.95943,6.843972,124.1489,359.8523,5.580242,359.5385
left_2018_11_10_13_45_09_009.jpg,center_2018_11_10_13_45_09_009.jpg,right_2018_11_10_13_45_09_009.jpg,-0.15,0.5112872,0,17,1241.631,58.96986,6.843953,124.5202,359.858,4.266118,359.5874
left_2018_11_10_13_45_09_093.jpg,center_2018_11_10_13_45_09_093.jpg,right_2018_11_10_13_45_09_093.jpg,-0.12,0.5,0,16,1241.681,58.97693,6.843919,124.8879,359.8605,3.181563,359.6975
left_2018_11_10_13_45_09_175.jpg,center_2018_11_10_13_45_09_175.jpg,right_2018_11_10_13_45_09_175.jpg,-0.10,0.5,0,16,1241.732,58.98084,6.843891,125.342,359.8636,2.112395,359.794
left_2018_11_10_13_45_09_258.jpg,center_2018_11_10_13_45_09_258.jpg,right_2018_11_10_13_45_09_258.jpg,-0.10,0.5,0,16,1241.782,58.9805,6.843878,125.7008,359.8654,1.416262,359.8345
left_2018_11_10_13_45_09_340.jpg,center_2018_11_10_13_45_09_340.jpg,right_2018_11_10_13_45_09_340.jpg,-0.10,0.5161526,0,16,1241.832,58.97668,6.843874,126.0557,359.8668,0.7837524,359.8457
left_2018_11_10_13_45_09_408.jpg,center_2018_11_10_13_45_09_408.jpg,right_2018_11_10_13_45_09_408.jpg,-0.10,0.549751,0,16,1241.883,58.97155,6.843873,126.3193,359.8662,0.3291655,359.8459
left_2018_11_10_13_45_09_490.jpg,center_2018_11_10_13_45_09_490.jpg,right_2018_11_10_13_45_09_490.jpg,-0.10,0.5907075,0,15,1241.932,58.96169,6.843874,126.668,359.8618,359.7373,359.843
left_2018_11_10_13_45_09_573.jpg,center_2018_11_10_13_45_09_573.jpg,right_2018_11_10_13_45_09_573.jpg,-0.10,0.632125,0,15,1241.982,58.94843,6.84388,127.0139,359.8546,359.1556,359.84
left_2018_11_10_13_45_09_640.jpg,center_2018_11_10_13_45_09_640.jpg,right_2018_11_10_13_45_09_640.jpg,-0.10,0.6655807,0,15,1242.032,58.93177,6.843887,127.3578,359.8459,358.5805,359.8383
left_2018_11_10_13_45_09_722.jpg,center_2018_11_10_13_45_09_722.jpg,right_2018_11_10_13_45_09_722.jpg,-0.10,0.7066685,0,15,1242.082,58.91175,6.843893,127.7,359.8367,358.0102,359.8378
left_2018_11_10_13_45_09_805.jpg,center_2018_11_10_13_45_09_805.jpg,right_2018_11_10_13_45_09_805.jpg,-0.10,0.7480851,0,15,1242.132,58.88837,6.843899,128.0412,359.8271,357.4432,359.8381
left_2018_11_10_13_45_09_887.jpg,center_2018_11_10_13_45_09_887.jpg,right_2018_11_10_13_45_09_887.jpg,-0.10,0.7895017,0,15,1242.182,58.86164,6.843905,128.3818,359.8175,356.8785,359.8386
left_2018_11_10_13_45_09_970.jpg,center_2018_11_10_13_45_09_970.jpg,right_2018_11_10_13_45_09_970.jpg,-0.10,0.8309186,0,15,1242.234,58.83154,6.843911,128.7225,359.8076,356.3151,359.839
left_2018_11_10_13_45_10_053.jpg,center_2018_11_10_13_45_10_053.jpg,right_2018_11_10_13_45_10_053.jpg,-0.10,0.8723352,0,15,1242.289,58.79802,6.843918,129.0637,359.7977,355.7521,359.8392
left_2018_11_10_13_45_10_136.jpg,center_2018_11_10_13_45_10_136.jpg,right_2018_11_10_13_45_10_136.jpg,-0.10,0.9137518,0,15,1242.339,58.75123,6.843925,129.4916,359.7852,355.0476,359.8388
left_2018_11_10_13_45_10_203.jpg,center_2018_11_10_13_45_10_203.jpg,right_2018_11_10_13_45_10_203.jpg,-0.10,0.9470974,0,15,1242.388,58.72049,6.843931,129.7495,359.7778,354.6239,359.8382
left_2018_11_10_13_45_10_285.jpg,center_2018_11_10_13_45_10_285.jpg,right_2018_11_10_13_45_10_285.jpg,-0.10,0.9883019,0,15,1242.438,58.6763,6.843937,130.095,359.7679,354.0571,359.8371
left_2018_11_10_13_45_10_368.jpg,center_2018_11_10_13_45_10_368.jpg,right_2018_11_10_13_45_10_368.jpg,-0.10,1,0,16,1242.488,58.62836,6.843945,130.4428,359.7584,353.4876,359.8355
left_2018_11_10_13_45_10_451.jpg,center_2018_11_10_13_45_10_451.jpg,right_2018_11_10_13_45_10_451.jpg,-0.08,1,0,16,1242.538,58.57672,6.843948,130.793,359.7518,352.9183,359.8377
left_2018_11_10_13_45_10_534.jpg,center_2018_11_10_13_45_10_534.jpg,right_2018_11_10_13_45_10_534.jpg,-0.07,1,0,16,1242.586,58.52242,6.843944,131.1458,359.7477,352.3941,359.8579
left_2018_11_10_13_45_10_600.jpg,center_2018_11_10_13_45_10_600.jpg,right_2018_11_10_13_45_10_600.jpg,-0.07,1,0,16,1242.637,58.46537,6.843941,131.501,359.7457,351.9178,359.8719
left_2018_11_10_13_45_10_683.jpg,center_2018_11_10_13_45_10_683.jpg,right_2018_11_10_13_45_10_683.jpg,-0.07,1,0,16,1242.688,58.40527,6.843941,131.8584,359.7449,351.4608,359.875
left_2018_11_10_13_45_10_766.jpg,center_2018_11_10_13_45_10_766.jpg,right_2018_11_10_13_45_10_766.jpg,-0.07,1,0,16,1242.738,58.34204,6.843942,132.218,359.7446,351.0094,359.8732
left_2018_11_10_13_45_10_849.jpg,center_2018_11_10_13_45_10_849.jpg,right_2018_11_10_13_45_10_849.jpg,-0.06,1,0,16,1242.79,58.27581,6.84394,132.5796,359.7444,350.564,359.8753
left_2018_11_10_13_45_10_931.jpg,center_2018_11_10_13_45_10_931.jpg,right_2018_11_10_13_45_10_931.jpg,-0.04,1,0,16,1242.84,58.20768,6.843934,132.9434,359.7437,350.1703,359.8961
left_2018_11_10_13_45_11_014.jpg,center_2018_11_10_13_45_11_014.jpg,right_2018_11_10_13_45_11_014.jpg,-0.02,1,0,17,1242.89,58.13883,6.84392,133.3097,359.743,349.8758,359.9355
left_2018_11_10_13_45_11_097.jpg,center_2018_11_10_13_45_11_097.jpg,right_2018_11_10_13_45_11_097.jpg,-0.02,1,0,17,1242.941,58.05157,6.843913,133.7707,359.7427,349.6247,359.9645
left_2018_11_10_13_45_11_180.jpg,center_2018_11_10_13_45_11_180.jpg,right_2018_11_10_13_45_11_180.jpg,-0.02,1,0,17,1242.991,57.98057,6.84391,134.1419,359.7426,349.4703,359.9708
left_2018_11_10_13_45_11_262.jpg,center_2018_11_10_13_45_11_262.jpg,right_2018_11_10_13_45_11_262.jpg,-0.02,1,0,17,1243.046,57.90842,6.84391,134.5151,359.7426,349.3317,359.9701
left_2018_11_10_13_45_11_345.jpg,center_2018_11_10_13_45_11_345.jpg,right_2018_11_10_13_45_11_345.jpg,-0.02,1,0,17,1243.095,57.83511,6.843911,134.8903,359.7426,349.1997,359.9673
left_2018_11_10_13_45_11_428.jpg,center_2018_11_10_13_45_11_428.jpg,right_2018_11_10_13_45_11_428.jpg,-0.02,1,0,17,1243.145,57.7606,6.843911,135.2673,359.7426,349.0701,359.9646
left_2018_11_10_13_45_11_512.jpg,center_2018_11_10_13_45_11_512.jpg,right_2018_11_10_13_45_11_512.jpg,-0.02,1,0,17,1243.196,57.68489,6.843912,135.6461,359.7426,348.9413,359.9625
left_2018_11_10_13_45_11_594.jpg,center_2018_11_10_13_45_11_594.jpg,right_2018_11_10_13_45_11_594.jpg,-0.02,1,0,17,1243.245,57.60796,6.843913,136.0267,359.7425,348.8125,359.9611
left_2018_11_10_13_45_11_677.jpg,center_2018_11_10_13_45_11_677.jpg,right_2018_11_10_13_45_11_677.jpg,-0.02,1,0,17,1243.295,57.51006,6.843914,136.5047,359.7424,348.651,359.9599
left_2018_11_10_13_45_11_759.jpg,center_2018_11_10_13_45_11_759.jpg,right_2018_11_10_13_45_11_759.jpg,-0.02,1,0,17,1243.345,57.43037,6.843913,136.8889,359.7424,348.5213,359.9593
left_2018_11_10_13_45_11_826.jpg,center_2018_11_10_13_45_11_826.jpg,right_2018_11_10_13_45_11_826.jpg,-0.01,1,0,18,1243.394,57.3698,6.843914,137.1781,359.7423,348.4236,359.959
left_2018_11_10_13_45_11_909.jpg,center_2018_11_10_13_45_11_909.jpg,right_2018_11_10_13_45_11_909.jpg,-0.02,1,0,18,1243.442,57.28782,6.843915,137.5648,359.7424,348.2892,359.954
left_2018_11_10_13_45_11_992.jpg,center_2018_11_10_13_45_11_992.jpg,right_2018_11_10_13_45_11_992.jpg,-0.04,1,0,18,1243.492,57.20452,6.843916,137.9531,359.7424,348.1481,359.9519
left_2018_11_10_13_45_12_074.jpg,center_2018_11_10_13_45_12_074.jpg,right_2018_11_10_13_45_12_074.jpg,-0.02,1,0,18,1243.541,57.11844,6.843926,138.3422,359.7428,347.9497,359.9236
left_2018_11_10_13_45_12_158.jpg,center_2018_11_10_13_45_12_158.jpg,right_2018_11_10_13_45_12_158.jpg,-0.02,1,0,18,1243.591,57.00962,6.845299,138.8308,359.7435,347.7182,359.9441
left_2018_11_10_13_45_12_240.jpg,center_2018_11_10_13_45_12_240.jpg,right_2018_11_10_13_45_12_240.jpg,-0.02,0.9585769,0,18,1243.641,56.92088,6.845613,139.2243,359.7123,347.5675,359.9479
left_2018_11_10_13_45_12_323.jpg,center_2018_11_10_13_45_12_323.jpg,right_2018_11_10_13_45_12_323.jpg,-0.02,0.9173983,0,18,1243.69,56.83138,6.845567,139.6167,359.737,347.4245,359.9492
left_2018_11_10_13_45_12_406.jpg,center_2018_11_10_13_45_12_406.jpg,right_2018_11_10_13_45_12_406.jpg,-0.02,0.8759817,0,18,1243.739,56.74056,6.84534,140.01,359.7502,347.2776,359.9501
left_2018_11_10_13_45_12_489.jpg,center_2018_11_10_13_45_12_489.jpg,right_2018_11_10_13_45_12_489.jpg,-0.02,0.8343455,0,18,1243.787,56.64893,6.845222,140.4028,359.7615,347.1374,359.953
left_2018_11_10_13_45_12_571.jpg,center_2018_11_10_13_45_12_571.jpg,right_2018_11_10_13_45_12_571.jpg,-0.02,0.7931448,0,18,1243.835,56.55656,6.84516,140.7947,359.7721,347.0012,359.9541
left_2018_11_10_13_45_12_655.jpg,center_2018_11_10_13_45_12_655.jpg,right_2018_11_10_13_45_12_655.jpg,-0.02,0.7517303,0,18,1243.882,56.46357,6.845129,141.1852,359.7825,346.8666,359.9545
left_2018_11_10_13_45_12_738.jpg,center_2018_11_10_13_45_12_738.jpg,right_2018_11_10_13_45_12_738.jpg,-0.02,0.7100512,0,18,1243.931,56.34676,6.843481,141.6703,359.7966,346.6992,359.9572
left_2018_11_10_13_45_12_820.jpg,center_2018_11_10_13_45_12_820.jpg,right_2018_11_10_13_45_12_820.jpg,-0.02,0.6686441,0,18,1243.98,56.253,6.843012,142.0552,359.8093,346.565,359.9589
left_2018_11_10_13_45_12_903.jpg,center_2018_11_10_13_45_12_903.jpg,right_2018_11_10_13_45_12_903.jpg,-0.02,0.627481,0,17,1244.027,56.15906,6.843338,142.4373,359.8184,346.4307,359.9596
left_2018_11_10_13_45_12_985.jpg,center_2018_11_10_13_45_12_985.jpg,right_2018_11_10_13_45_12_985.jpg,-0.02,0.5860201,0,17,1244.075,56.06503,6.843604,142.8159,359.8269,346.2969,359.9597
left_2018_11_10_13_45_13_068.jpg,center_2018_11_10_13_45_13_068.jpg,right_2018_11_10_13_45_13_068.jpg,-0.02,0.5446414,0,17,1244.124,55.97104,6.843741,143.1906,359.8359,346.1638,359.9595
left_2018_11_10_13_45_13_151.jpg,center_2018_11_10_13_45_13_151.jpg,right_2018_11_10_13_45_13_151.jpg,-0.02,0.5031552,0,17,1244.173,55.8772,6.843801,143.5611,359.8455,346.0316,359.9596
left_2018_11_10_13_45_13_218.jpg,center_2018_11_10_13_45_13_218.jpg,right_2018_11_10_13_45_13_218.jpg,-0.02,0.5,0,17,1244.221,55.78363,6.843822,143.9269,359.8549,345.9005,359.9598
left_2018_11_10_13_45_13_300.jpg,center_2018_11_10_13_45_13_300.jpg,right_2018_11_10_13_45_13_300.jpg,-0.02,0.5,0,17,1244.268,55.69035,6.843828,144.2881,359.8609,345.7705,359.9604
left_2018_11_10_13_45_13_383.jpg,center_2018_11_10_13_45_13_383.jpg,right_2018_11_10_13_45_13_383.jpg,-0.02,0.5,0,16,1244.317,55.59736,6.843831,144.6448,359.864,345.642,359.961
left_2018_11_10_13_45_13_466.jpg,center_2018_11_10_13_45_13_466.jpg,right_2018_11_10_13_45_13_466.jpg,-0.02,0.5,0,16,1244.364,55.50466,6.843832,144.9971,359.8654,345.515,359.9617
left_2018_11_10_13_45_13_549.jpg,center_2018_11_10_13_45_13_549.jpg,right_2018_11_10_13_45_13_549.jpg,-0.02,0.5,0,16,1244.412,55.41224,6.843831,145.3452,359.8661,345.3894,359.9625
left_2018_11_10_13_45_13_616.jpg,center_2018_11_10_13_45_13_616.jpg,right_2018_11_10_13_45_13_616.jpg,-0.02,0.5,0,16,1244.576,55.32009,6.843832,145.6891,359.8664,345.2652,359.9633
left_2018_11_10_13_45_13_698.jpg,center_2018_11_10_13_45_13_698.jpg,right_2018_11_10_13_45_13_698.jpg,-0.02,0.5,0,16,1244.703,55.22822,6.843832,146.0289,359.8667,345.1424,359.9642
left_2018_11_10_13_45_13_780.jpg,center_2018_11_10_13_45_13_780.jpg,right_2018_11_10_13_45_13_780.jpg,-0.02,0.5,0,15,1244.783,55.13662,6.843832,146.3649,359.8668,345.0209,359.965
left_2018_11_10_13_45_13_863.jpg,center_2018_11_10_13_45_13_863.jpg,right_2018_11_10_13_45_13_863.jpg,-0.02,0.5,0,15,1244.863,55.04529,6.843832,146.6971,359.8669,344.9008,359.9657
left_2018_11_10_13_45_13_947.jpg,center_2018_11_10_13_45_13_947.jpg,right_2018_11_10_13_45_13_947.jpg,-0.02,0.5,0,15,1244.943,54.95422,6.843831,147.0256,359.867,344.7818,359.9664
left_2018_11_10_13_45_14_030.jpg,center_2018_11_10_13_45_14_030.jpg,right_2018_11_10_13_45_14_030.jpg,-0.02,0.5,0,15,1245.015,54.86339,6.843831,147.3506,359.8671,344.6642,359.9671
left_2018_11_10_13_45_14_112.jpg,center_2018_11_10_13_45_14_112.jpg,right_2018_11_10_13_45_14_112.jpg,-0.02,0.5,0,15,1245.071,54.77281,6.843832,147.6721,359.8672,344.5477,359.9678
left_2018_11_10_13_45_14_195.jpg,center_2018_11_10_13_45_14_195.jpg,right_2018_11_10_13_45_14_195.jpg,-0.02,0.5,0,15,1245.12,54.65992,6.843831,148.0692,359.8673,344.4037,359.9686
left_2018_11_10_13_45_14_278.jpg,center_2018_11_10_13_45_14_278.jpg,right_2018_11_10_13_45_14_278.jpg,-0.03,0.5,0,14,1245.169,54.56979,6.843831,148.3833,359.8674,344.2878,359.9671
left_2018_11_10_13_45_14_360.jpg,center_2018_11_10_13_45_14_360.jpg,right_2018_11_10_13_45_14_360.jpg,-0.03,0.5,0,14,1245.218,54.4795,6.843833,148.6941,359.8676,344.1563,359.9613
left_2018_11_10_13_45_14_444.jpg,center_2018_11_10_13_45_14_444.jpg,right_2018_11_10_13_45_14_444.jpg,-0.03,0.5,0,14,1245.267,54.38923,6.843834,149.0018,359.8677,344.0171,359.9598
left_2018_11_10_13_45_14_527.jpg,center_2018_11_10_13_45_14_527.jpg,right_2018_11_10_13_45_14_527.jpg,-0.03,0.5,0,14,1245.316,54.29897,6.843834,149.3065,359.8677,343.8757,359.9602
left_2018_11_10_13_45_14_609.jpg,center_2018_11_10_13_45_14_609.jpg,right_2018_11_10_13_45_14_609.jpg,-0.03,0.5,0,14,1245.365,54.20872,6.843834,149.6084,359.8678,343.7344,359.9612
left_2018_11_10_13_45_14_693.jpg,center_2018_11_10_13_45_14_693.jpg,right_2018_11_10_13_45_14_693.jpg,-0.06,0.5,0,14,1245.414,54.11786,6.84384,149.9071,359.8682,343.5731,359.9456
left_2018_11_10_13_45_14_775.jpg,center_2018_11_10_13_45_14_775.jpg,right_2018_11_10_13_45_14_775.jpg,-0.07,0.5,0,14,1245.463,54.00172,6.84385,150.2757,359.869,343.254,359.9114
left_2018_11_10_13_45_14_857.jpg,center_2018_11_10_13_45_14_857.jpg,right_2018_11_10_13_45_14_857.jpg,-0.09,0.5,0,13,1245.514,53.9062,6.843861,150.5666,359.8701,342.9024,359.8767
left_2018_11_10_13_45_14_940.jpg,center_2018_11_10_13_45_14_940.jpg,right_2018_11_10_13_45_14_940.jpg,-0.09,0.5,0,13,1245.564,53.8087,6.843863,150.854,359.8704,342.4873,359.8644
left_2018_11_10_13_45_15_024.jpg,center_2018_11_10_13_45_15_024.jpg,right_2018_11_10_13_45_15_024.jpg,-0.11,0.5,0,13,1245.613,53.70905,6.843867,151.1382,359.8707,342.0342,359.856
left_2018_11_10_13_45_15_106.jpg,center_2018_11_10_13_45_15_106.jpg,right_2018_11_10_13_45_15_106.jpg,-0.12,0.5,0,13,1245.661,53.60656,6.843872,151.4187,359.8715,341.521,359.8394
left_2018_11_10_13_45_15_189.jpg,center_2018_11_10_13_45_15_189.jpg,right_2018_11_10_13_45_15_189.jpg,-0.15,0.5,0,13,1245.709,53.50053,6.843883,151.6953,359.8732,340.9253,359.8087
left_2018_11_10_13_45_15_272.jpg,center_2018_11_10_13_45_15_272.jpg,right_2018_11_10_13_45_15_272.jpg,-0.15,0.5,0,13,1245.759,53.39047,6.843887,151.9676,359.8747,340.2229,359.7839
left_2018_11_10_13_45_15_355.jpg,center_2018_11_10_13_45_15_355.jpg,right_2018_11_10_13_45_15_355.jpg,-0.16,0.5,0,13,1245.807,53.2486,6.843885,152.3028,359.8745,339.2974,359.7858
left_2018_11_10_13_45_15_438.jpg,center_2018_11_10_13_45_15_438.jpg,right_2018_11_10_13_45_15_438.jpg,-0.18,0.5,0,13,1245.856,53.13086,6.84389,152.5665,359.8754,338.5104,359.774
left_2018_11_10_13_45_15_521.jpg,center_2018_11_10_13_45_15_521.jpg,right_2018_11_10_13_45_15_521.jpg,-0.19,0.5,0,13,1245.906,53.00886,6.843896,152.8257,359.877,337.652,359.754
left_2018_11_10_13_45_15_603.jpg,center_2018_11_10_13_45_15_603.jpg,right_2018_11_10_13_45_15_603.jpg,-0.20,0.5,0,13,1245.955,52.88277,6.843898,153.0806,359.8779,336.7335,359.7436
left_2018_11_10_13_45_15_687.jpg,center_2018_11_10_13_45_15_687.jpg,right_2018_11_10_13_45_15_687.jpg,-0.20,0.5,0,12,1246.003,52.75305,6.843897,153.3314,359.8776,335.7932,359.7473
left_2018_11_10_13_45_15_770.jpg,center_2018_11_10_13_45_15_770.jpg,right_2018_11_10_13_45_15_770.jpg,-0.20,0.5,0,12,1246.051,52.61991,6.843895,153.5782,359.877,334.8509,359.756
left_2018_11_10_13_45_15_852.jpg,center_2018_11_10_13_45_15_852.jpg,right_2018_11_10_13_45_15_852.jpg,-0.20,0.5,0,12,1246.101,52.48349,6.843893,153.8213,359.8765,333.912,359.7648
left_2018_11_10_13_45_15_934.jpg,center_2018_11_10_13_45_15_934.jpg,right_2018_11_10_13_45_15_934.jpg,-0.20,0.5,0,12,1246.15,52.34391,6.843891,154.0605,359.8762,332.9783,359.772
left_2018_11_10_13_45_16_018.jpg,center_2018_11_10_13_45_16_018.jpg,right_2018_11_10_13_45_16_018.jpg,-0.20,0.5,0,12,1246.2,52.16518,6.84389,154.3543,359.8759,331.8187,359.7786
left_2018_11_10_13_45_16_100.jpg,center_2018_11_10_13_45_16_100.jpg,right_2018_11_10_13_45_16_100.jpg,-0.20,0.5,0,12,1246.25,52.01889,6.843888,154.5851,359.8758,330.8972,359.7823
left_2018_11_10_13_45_16_182.jpg,center_2018_11_10_13_45_16_182.jpg,right_2018_11_10_13_45_16_182.jpg,-0.20,0.5,0,12,1246.3,51.86975,6.843887,154.8123,359.8757,329.9809,359.7852
left_2018_11_10_13_45_16_265.jpg,center_2018_11_10_13_45_16_265.jpg,right_2018_11_10_13_45_16_265.jpg,-0.20,0.5,0,12,1246.348,51.71782,6.843886,155.0358,359.8757,329.0698,359.7877
left_2018_11_10_13_45_16_349.jpg,center_2018_11_10_13_45_16_349.jpg,right_2018_11_10_13_45_16_349.jpg,-0.20,0.5,0,12,1246.396,51.5632,6.843885,155.2556,359.8757,328.1637,359.7898
left_2018_11_10_13_45_16_431.jpg,center_2018_11_10_13_45_16_431.jpg,right_2018_11_10_13_45_16_431.jpg,-0.20,0.5,0,12,1246.446,51.40594,6.843885,155.4718,359.8756,327.2625,359.7918
left_2018_11_10_13_45_16_515.jpg,center_2018_11_10_13_45_16_515.jpg,right_2018_11_10_13_45_16_515.jpg,-0.20,0.5252538,0,12,1246.496,51.20575,6.843884,155.737,359.8753,326.1425,359.7943
left_2018_11_10_13_45_16_597.jpg,center_2018_11_10_13_45_16_597.jpg,right_2018_11_10_13_45_16_597.jpg,-0.20,0.566269,0,12,1246.546,51.04256,6.843884,155.9454,359.8716,325.2514,359.7959
left_2018_11_10_13_45_16_664.jpg,center_2018_11_10_13_45_16_664.jpg,right_2018_11_10_13_45_16_664.jpg,-0.20,0.5997022,0,12,1246.596,50.91822,6.843887,156.0999,359.8666,324.5853,359.7968
left_2018_11_10_13_45_16_746.jpg,center_2018_11_10_13_45_16_746.jpg,right_2018_11_10_13_45_16_746.jpg,-0.20,0.6408169,0,12,1246.646,50.74962,6.843894,156.3037,359.8585,323.6988,359.7973
left_2018_11_10_13_45_16_828.jpg,center_2018_11_10_13_45_16_828.jpg,right_2018_11_10_13_45_16_828.jpg,-0.20,0.6822335,0,12,1246.697,50.57754,6.8439,156.5052,359.8495,322.8126,359.7971
left_2018_11_10_13_45_16_913.jpg,center_2018_11_10_13_45_16_913.jpg,right_2018_11_10_13_45_16_913.jpg,-0.20,0.7240691,0,12,1246.746,50.40167,6.843905,156.705,359.8401,321.925,359.7962
left_2018_11_10_13_45_16_995.jpg,center_2018_11_10_13_45_16_995.jpg,right_2018_11_10_13_45_16_995.jpg,-0.20,0.7654873,0,12,1246.797,50.17602,6.843915,156.9525,359.8281,320.8112,359.794
left_2018_11_10_13_45_17_077.jpg,center_2018_11_10_13_45_17_077.jpg,right_2018_11_10_13_45_17_077.jpg,-0.20,0.8064832,0,12,1246.847,49.99045,6.843922,157.1491,359.8184,319.9146,359.7914
left_2018_11_10_13_45_17_145.jpg,center_2018_11_10_13_45_17_145.jpg,right_2018_11_10_13_45_17_145.jpg,-0.20,0.8400762,0,12,1246.898,49.84809,6.843927,157.2959,359.8109,319.238,359.789
left_2018_11_10_13_45_17_227.jpg,center_2018_11_10_13_45_17_227.jpg,right_2018_11_10_13_45_17_227.jpg,-0.20,0.8810898,0,12,1246.948,49.65376,6.843935,157.491,359.8011,318.3291,359.7853
left_2018_11_10_13_45_17_309.jpg,center_2018_11_10_13_45_17_309.jpg,right_2018_11_10_13_45_17_309.jpg,-0.20,0.9224501,0,12,1246.998,49.45393,6.843941,157.6854,359.7914,317.4111,359.7809
left_2018_11_10_13_45_17_393.jpg,center_2018_11_10_13_45_17_393.jpg,right_2018_11_10_13_45_17_393.jpg,-0.20,0.9642797,0,12,1247.05,49.24825,6.843949,157.8793,359.7816,316.4827,359.7759
left_2018_11_10_13_45_17_475.jpg,center_2018_11_10_13_45_17_475.jpg,right_2018_11_10_13_45_17_475.jpg,-0.20,1,0,13,1247.1,48.98234,6.843959,158.1211,359.7695,315.3056,359.7688
left_2018_11_10_13_45_17_558.jpg,center_2018_11_10_13_45_17_558.jpg,right_2018_11_10_13_45_17_558.jpg,-0.20,1,0,13,1247.152,48.76223,6.843967,158.3141,359.7616,314.3492,359.7625
left_2018_11_10_13_45_17_641.jpg,center_2018_11_10_13_45_17_641.jpg,right_2018_11_10_13_45_17_641.jpg,-0.20,1,0,13,1247.203,48.53552,6.843973,158.5064,359.7573,313.3787,359.7559
left_2018_11_10_13_45_17_708.jpg,center_2018_11_10_13_45_17_708.jpg,right_2018_11_10_13_45_17_708.jpg,-0.20,1,0,13,1247.254,48.36118,6.843975,158.6499,359.7556,312.6416,359.7509
left_2018_11_10_13_45_17_790.jpg,center_2018_11_10_13_45_17_790.jpg,right_2018_11_10_13_45_17_790.jpg,-0.20,1,0,13,1247.304,48.12298,6.843977,158.8402,359.7545,311.6465,359.7443
left_2018_11_10_13_45_17_872.jpg,center_2018_11_10_13_45_17_872.jpg,right_2018_11_10_13_45_17_872.jpg,-0.20,1,0,14,1247.355,47.87825,6.843979,159.0289,359.7541,310.6378,359.7377
left_2018_11_10_13_45_17_955.jpg,center_2018_11_10_13_45_17_955.jpg,right_2018_11_10_13_45_17_955.jpg,-0.20,0.9751501,0,14,1247.406,47.56321,6.843981,159.2621,359.7542,309.3584,359.7298
left_2018_11_10_13_45_18_039.jpg,center_2018_11_10_13_45_18_039.jpg,right_2018_11_10_13_45_18_039.jpg,-0.20,0.933382,0,14,1247.458,47.30425,6.843982,159.4459,359.7579,308.3206,359.7237
left_2018_11_10_13_45_18_121.jpg,center_2018_11_10_13_45_18_121.jpg,right_2018_11_10_13_45_18_121.jpg,-0.20,0.8923063,0,14,1247.514,47.03965,6.843979,159.6266,359.7646,307.2709,359.7181
